,datadate,datatime,ticker,exchangecd,lastprice,volume,side
2268,20161121,11:24:21,300559,XSHE,91.22,600,S
2270,20161121,11:24:27,300559,XSHE,91.23,1600,B
2271,20161121,11:24:33,300559,XSHE,91.23,1300,S
2272,20161121,11:24:36,300559,XSHE,91.21,1600,S
2273,20161121,11:24:39,300559,XSHE,91.23,500,B
2274,20161121,11:24:42,300559,XSHE,91.23,400,S
2275,20161121,11:24:45,300559,XSHE,91.22,1800,S
2276,20161121,11:24:48,300559,XSHE,91.22,500,S
2277,20161121,11:24:51,300559,XSHE,91.22,700,S
2278,20161121,11:24:54,300559,XSHE,91.22,800,S
2279,20161121,11:24:57,300559,XSHE,91.23,1100,B
2280,20161121,11:25:00,300559,XSHE,91.23,300,B
2281,20161121,11:25:03,300559,XSHE,91.23,1900,S
2282,20161121,11:25:06,300559,XSHE,91.23,1000,S
2283,20161121,11:25:09,300559,XSHE,91.23,500,S
2284,20161121,11:25:12,300559,XSHE,91.23,500,S
2286,20161121,11:25:18,300559,XSHE,91.22,1000,S
2287,20161121,11:25:21,300559,XSHE,91.23,600,B
2288,20161121,11:25:24,300559,XSHE,91.23,300,S
2289,20161121,11:25:27,300559,XSHE,91.23,900,B
2290,20161121,11:25:30,300559,XSHE,91.22,1200,S
2291,20161121,11:25:33,300559,XSHE,91.23,300,B
2292,20161121,11:25:36,300559,XSHE,91.23,200,B
2294,20161121,11:25:42,300559,XSHE,91.25,3000,B
2295,20161121,11:25:45,300559,XSHE,91.23,400,S
2296,20161121,11:25:48,300559,XSHE,91.23,200,B
2297,20161121,11:25:51,300559,XSHE,91.23,100,S
2298,20161121,11:25:54,300559,XSHE,91.22,1100,S
2299,20161121,11:25:57,300559,XSHE,91.22,300,S
2300,20161121,11:26:00,300559,XSHE,91.25,100,B
2301,20161121,11:26:03,300559,XSHE,91.23,400,S
2302,20161121,11:26:06,300559,XSHE,91.23,500,S
2303,20161121,11:26:09,300559,XSHE,91.23,300,S
2304,20161121,11:26:12,300559,XSHE,91.25,3600,B
2305,20161121,11:26:15,300559,XSHE,91.25,100,S
2306,20161121,11:26:18,300559,XSHE,91.25,100,S
2307,20161121,11:26:21,300559,XSHE,91.25,300,S
2308,20161121,11:26:24,300559,XSHE,91.25,700,S
2309,20161121,11:26:27,300559,XSHE,91.25,1100,S
2310,20161121,11:26:30,300559,XSHE,91.26,600,B
2311,20161121,11:26:33,300559,XSHE,91.23,1900,S
2312,20161121,11:26:36,300559,XSHE,91.25,700,B
2313,20161121,11:26:39,300559,XSHE,91.25,200,B
2315,20161121,11:26:45,300559,XSHE,91.25,100,B
2316,20161121,11:26:48,300559,XSHE,91.25,100,B
2317,20161121,11:26:51,300559,XSHE,91.25,1400,S
2319,20161121,11:26:57,300559,XSHE,91.25,500,S
2320,20161121,11:27:00,300559,XSHE,91.25,100,S
2321,20161121,11:27:03,300559,XSHE,91.25,200,S
2322,20161121,11:27:06,300559,XSHE,91.25,700,S
2323,20161121,11:27:09,300559,XSHE,91.25,200,B
2324,20161121,11:27:12,300559,XSHE,91.24,100,S
2325,20161121,11:27:15,300559,XSHE,91.24,100,B
2326,20161121,11:27:18,300559,XSHE,91.23,500,S
2327,20161121,11:27:21,300559,XSHE,91.24,600,B
2329,20161121,11:27:30,300559,XSHE,91.24,500,S
2330,20161121,11:27:33,300559,XSHE,91.24,500,S
2331,20161121,11:27:36,300559,XSHE,91.25,300,B
2332,20161121,11:27:39,300559,XSHE,91.24,800,S
2333,20161121,11:27:42,300559,XSHE,91.25,1000,B
2334,20161121,11:27:45,300559,XSHE,91.25,400,S
2335,20161121,11:27:48,300559,XSHE,91.24,500,S
2336,20161121,11:27:51,300559,XSHE,91.25,500,B
2338,20161121,11:27:57,300559,XSHE,91.25,200,S
2339,20161121,11:28:00,300559,XSHE,91.25,1000,S
2340,20161121,11:28:03,300559,XSHE,91.25,100,B
2341,20161121,11:28:06,300559,XSHE,91.24,600,S
2342,20161121,11:28:09,300559,XSHE,91.26,1400,B
2344,20161121,11:28:15,300559,XSHE,91.26,200,B
2345,20161121,11:28:18,300559,XSHE,91.26,300,S
2346,20161121,11:28:21,300559,XSHE,91.26,1800,S
2347,20161121,11:28:24,300559,XSHE,91.25,800,S
2348,20161121,11:28:27,300559,XSHE,91.25,500,S
2350,20161121,11:28:33,300559,XSHE,91.26,100,B
2351,20161121,11:28:36,300559,XSHE,91.25,300,S
2352,20161121,11:28:39,300559,XSHE,91.25,500,S
2353,20161121,11:28:42,300559,XSHE,91.26,100,B
2354,20161121,11:28:45,300559,XSHE,91.26,200,B
2356,20161121,11:28:51,300559,XSHE,91.26,600,B
2358,20161121,11:28:57,300559,XSHE,91.25,200,S
2359,20161121,11:29:00,300559,XSHE,91.26,800,B
2360,20161121,11:29:03,300559,XSHE,91.26,500,S
2362,20161121,11:29:09,300559,XSHE,91.27,1500,B
2363,20161121,11:29:12,300559,XSHE,91.27,2500,B
2364,20161121,11:29:15,300559,XSHE,91.27,100,B
2365,20161121,11:29:18,300559,XSHE,91.27,200,B
2366,20161121,11:29:21,300559,XSHE,91.27,100,B
2367,20161121,11:29:24,300559,XSHE,91.26,2000,S
2368,20161121,11:29:27,300559,XSHE,91.26,600,S
2369,20161121,11:29:33,300559,XSHE,91.27,900,B
2370,20161121,11:29:36,300559,XSHE,91.27,300,S
2371,20161121,11:29:39,300559,XSHE,91.27,200,S
2372,20161121,11:29:45,300559,XSHE,91.26,500,S
2373,20161121,11:29:48,300559,XSHE,91.27,100,B
2376,20161121,11:30:00,300559,XSHE,91.28,1200,B
2377,20161121,11:30:03,300559,XSHE,91.28,200,S
2378,20161121,13:00:03,300559,XSHE,91.26,2600,S
2379,20161121,13:00:06,300559,XSHE,91.3,22785,B
2380,20161121,13:00:09,300559,XSHE,91.26,5615,S
2381,20161121,13:00:12,300559,XSHE,91.3,5585,B
2382,20161121,13:00:15,300559,XSHE,91.27,1500,S
2383,20161121,13:00:18,300559,XSHE,91.31,600,B
2384,20161121,13:00:21,300559,XSHE,91.3,200,S
2387,20161121,13:00:36,300559,XSHE,91.33,1800,B
2388,20161121,13:00:39,300559,XSHE,91.27,100,S
2389,20161121,13:00:42,300559,XSHE,91.31,500,B
2393,20161121,13:00:54,300559,XSHE,91.3,2200,S
2395,20161121,13:01:00,300559,XSHE,91.33,500,B
2396,20161121,13:01:03,300559,XSHE,91.33,200,B
2398,20161121,13:01:09,300559,XSHE,91.31,200,S
2399,20161121,13:01:12,300559,XSHE,91.31,100,B
2400,20161121,13:01:15,300559,XSHE,91.31,100,B
2401,20161121,13:01:18,300559,XSHE,91.3,1000,S
2402,20161121,13:01:21,300559,XSHE,91.31,300,B
2403,20161121,13:01:24,300559,XSHE,91.31,543,S
2404,20161121,13:01:30,300559,XSHE,91.33,100,B
2405,20161121,13:01:33,300559,XSHE,91.3,1000,S
2406,20161121,13:01:36,300559,XSHE,91.31,300,B
2407,20161121,13:01:42,300559,XSHE,91.31,200,B
2409,20161121,13:01:48,300559,XSHE,91.32,100,B
2411,20161121,13:01:54,300559,XSHE,91.32,100,B
2412,20161121,13:01:57,300559,XSHE,91.33,2500,B
2414,20161121,13:02:03,300559,XSHE,91.33,500,S
2415,20161121,13:02:06,300559,XSHE,91.33,1000,S
2416,20161121,13:02:09,300559,XSHE,91.33,600,S
2417,20161121,13:02:12,300559,XSHE,91.4,4400,B
2419,20161121,13:02:18,300559,XSHE,91.4,500,S
2420,20161121,13:02:21,300559,XSHE,91.41,400,B
2421,20161121,13:02:24,300559,XSHE,91.43,500,B
2422,20161121,13:02:27,300559,XSHE,91.44,1200,B
2423,20161121,13:02:33,300559,XSHE,91.42,100,S
2424,20161121,13:02:36,300559,XSHE,91.44,100,B
2425,20161121,13:02:39,300559,XSHE,91.45,700,B
2426,20161121,13:02:42,300559,XSHE,91.45,300,B
2427,20161121,13:02:45,300559,XSHE,91.44,800,S
2428,20161121,13:02:48,300559,XSHE,91.45,1334,B
2429,20161121,13:02:51,300559,XSHE,91.46,500,B
2432,20161121,13:03:00,300559,XSHE,91.47,702,B
2433,20161121,13:03:03,300559,XSHE,91.48,300,B
2434,20161121,13:03:06,300559,XSHE,91.46,500,S
2435,20161121,13:03:09,300559,XSHE,91.47,300,B
2437,20161121,13:03:15,300559,XSHE,91.47,500,B
2438,20161121,13:03:18,300559,XSHE,91.48,300,B
2440,20161121,13:03:24,300559,XSHE,91.48,200,B
2441,20161121,13:03:27,300559,XSHE,91.49,500,B
2443,20161121,13:03:33,300559,XSHE,91.48,800,S
2444,20161121,13:03:36,300559,XSHE,91.46,200,S
2446,20161121,13:03:42,300559,XSHE,91.45,500,S
2447,20161121,13:03:48,300559,XSHE,91.45,900,S
2448,20161121,13:03:51,300559,XSHE,91.46,300,B
2449,20161121,13:03:54,300559,XSHE,91.45,1000,S
2451,20161121,13:04:00,300559,XSHE,91.48,3064,B
2452,20161121,13:04:03,300559,XSHE,91.46,100,S
2453,20161121,13:04:06,300559,XSHE,91.45,500,S
2454,20161121,13:04:09,300559,XSHE,91.48,900,B
2455,20161121,13:04:12,300559,XSHE,91.48,100,B
2456,20161121,13:04:15,300559,XSHE,91.45,200,S
2457,20161121,13:04:18,300559,XSHE,91.45,200,S
2459,20161121,13:04:24,300559,XSHE,91.44,400,S
2461,20161121,13:04:30,300559,XSHE,91.44,100,B
2462,20161121,13:04:33,300559,XSHE,91.45,1000,B
2463,20161121,13:04:36,300559,XSHE,91.43,1100,S
2464,20161121,13:04:39,300559,XSHE,91.45,100,B
2465,20161121,13:04:42,300559,XSHE,91.47,1100,B
2467,20161121,13:04:48,300559,XSHE,91.47,600,S
2469,20161121,13:04:54,300559,XSHE,91.44,500,S
2471,20161121,13:05:00,300559,XSHE,91.48,300,B
2472,20161121,13:05:03,300559,XSHE,91.48,2600,B
2477,20161121,13:05:18,300559,XSHE,91.45,100,S
2479,20161121,13:05:24,300559,XSHE,91.45,400,B
2481,20161121,13:05:33,300559,XSHE,91.45,100,B
2482,20161121,13:05:36,300559,XSHE,91.45,200,S
2483,20161121,13:05:39,300559,XSHE,91.45,500,S
2485,20161121,13:05:45,300559,XSHE,91.45,400,B
2488,20161121,13:05:54,300559,XSHE,91.45,200,B
2489,20161121,13:05:57,300559,XSHE,91.44,200,S
2490,20161121,13:06:00,300559,XSHE,91.45,1300,B
2491,20161121,13:06:03,300559,XSHE,91.45,600,S
2492,20161121,13:06:06,300559,XSHE,91.45,500,B
2493,20161121,13:06:09,300559,XSHE,91.45,200,B
2494,20161121,13:06:12,300559,XSHE,91.45,100,B
2495,20161121,13:06:15,300559,XSHE,91.45,300,B
2496,20161121,13:06:18,300559,XSHE,91.44,600,S
2497,20161121,13:06:21,300559,XSHE,91.45,700,B
2498,20161121,13:06:24,300559,XSHE,91.45,300,B
2499,20161121,13:06:27,300559,XSHE,91.44,100,S
2500,20161121,13:06:30,300559,XSHE,91.44,700,B
2505,20161121,13:06:45,300559,XSHE,91.44,100,B
2506,20161121,13:06:48,300559,XSHE,91.43,1000,S
2507,20161121,13:06:51,300559,XSHE,91.43,100,S
2508,20161121,13:06:54,300559,XSHE,91.43,400,S
2509,20161121,13:06:57,300559,XSHE,91.44,700,B
2510,20161121,13:07:00,300559,XSHE,91.44,500,B
2511,20161121,13:07:03,300559,XSHE,91.43,500,S
2512,20161121,13:07:06,300559,XSHE,91.44,1900,B
2513,20161121,13:07:09,300559,XSHE,91.43,500,S
2514,20161121,13:07:12,300559,XSHE,91.44,200,B
2516,20161121,13:07:18,300559,XSHE,91.43,600,S
2517,20161121,13:07:21,300559,XSHE,91.42,300,S
2518,20161121,13:07:24,300559,XSHE,91.42,100,B
2519,20161121,13:07:27,300559,XSHE,91.42,200,B
2520,20161121,13:07:30,300559,XSHE,91.42,200,B
2521,20161121,13:07:33,300559,XSHE,91.42,700,B
2522,20161121,13:07:36,300559,XSHE,91.42,200,B
2523,20161121,13:07:39,300559,XSHE,91.41,500,S
2524,20161121,13:07:42,300559,XSHE,91.41,100,S
2525,20161121,13:07:45,300559,XSHE,91.41,300,S
2527,20161121,13:07:51,300559,XSHE,91.39,200,S
2529,20161121,13:07:57,300559,XSHE,91.4,100,B
2532,20161121,13:08:06,300559,XSHE,91.36,500,S
2537,20161121,13:08:21,300559,XSHE,91.36,500,S
2539,20161121,13:08:27,300559,XSHE,91.36,100,B
2540,20161121,13:08:30,300559,XSHE,91.35,400,S
2542,20161121,13:08:36,300559,XSHE,91.35,100,B
2543,20161121,13:08:39,300559,XSHE,91.31,600,S
2545,20161121,13:08:45,300559,XSHE,91.35,1700,B
2547,20161121,13:08:51,300559,XSHE,91.34,500,S
2548,20161121,13:08:54,300559,XSHE,91.31,700,S
2549,20161121,13:08:57,300559,XSHE,91.31,1700,S
2551,20161121,13:09:03,300559,XSHE,91.31,800,S
2552,20161121,13:09:06,300559,XSHE,91.3,500,S
2553,20161121,13:09:09,300559,XSHE,91.3,500,S
2554,20161121,13:09:12,300559,XSHE,91.3,500,S
2555,20161121,13:09:15,300559,XSHE,91.3,600,S
2556,20161121,13:09:18,300559,XSHE,91.3,600,S
2557,20161121,13:09:21,300559,XSHE,91.3,1100,S
2558,20161121,13:09:24,300559,XSHE,91.31,100,B
2559,20161121,13:09:27,300559,XSHE,91.3,600,S
2560,20161121,13:09:30,300559,XSHE,91.3,757,B
2561,20161121,13:09:33,300559,XSHE,91.3,400,B
2562,20161121,13:09:36,300559,XSHE,91.3,200,B
2563,20161121,13:09:39,300559,XSHE,91.3,100,B
2564,20161121,13:09:42,300559,XSHE,91.29,100,S
2566,20161121,13:09:48,300559,XSHE,91.3,500,B
2568,20161121,13:09:54,300559,XSHE,91.3,600,B
2569,20161121,13:09:57,300559,XSHE,91.26,700,S
2571,20161121,13:10:03,300559,XSHE,91.29,900,B
2572,20161121,13:10:06,300559,XSHE,91.29,300,B
2573,20161121,13:10:09,300559,XSHE,91.3,500,B
2575,20161121,13:10:15,300559,XSHE,91.29,300,S
2576,20161121,13:10:18,300559,XSHE,91.28,600,S
2577,20161121,13:10:21,300559,XSHE,91.29,800,B
2578,20161121,13:10:24,300559,XSHE,91.29,500,B
2579,20161121,13:10:27,300559,XSHE,91.3,3700,B
2580,20161121,13:10:30,300559,XSHE,91.28,5300,S
2581,20161121,13:10:33,300559,XSHE,91.29,400,B
2582,20161121,13:10:36,300559,XSHE,91.26,500,S
2583,20161121,13:10:39,300559,XSHE,91.28,100,B
2584,20161121,13:10:42,300559,XSHE,91.28,100,B
2586,20161121,13:10:48,300559,XSHE,91.28,200,B
2587,20161121,13:10:51,300559,XSHE,91.28,400,B
2588,20161121,13:10:54,300559,XSHE,91.28,600,B
2589,20161121,13:10:57,300559,XSHE,91.26,1000,S
2590,20161121,13:11:00,300559,XSHE,91.26,400,S
2591,20161121,13:11:03,300559,XSHE,91.28,500,B
2592,20161121,13:11:06,300559,XSHE,91.26,2200,S
2593,20161121,13:11:09,300559,XSHE,91.29,1200,B
2594,20161121,13:11:12,300559,XSHE,91.26,500,S
2595,20161121,13:11:15,300559,XSHE,91.28,415,B
2596,20161121,13:11:18,300559,XSHE,91.28,1385,S
2597,20161121,13:11:21,300559,XSHE,91.28,500,S
2598,20161121,13:11:24,300559,XSHE,91.28,700,S
2600,20161121,13:11:30,300559,XSHE,91.28,1400,S
2601,20161121,13:11:33,300559,XSHE,91.28,415,B
2602,20161121,13:11:36,300559,XSHE,91.26,600,S
2603,20161121,13:11:39,300559,XSHE,91.29,700,B
2607,20161121,13:11:51,300559,XSHE,91.28,100,S
2609,20161121,13:11:57,300559,XSHE,91.28,100,B
2610,20161121,13:12:00,300559,XSHE,91.26,1500,S
2611,20161121,13:12:03,300559,XSHE,91.26,600,S
2612,20161121,13:12:06,300559,XSHE,91.29,2400,B
2615,20161121,13:12:15,300559,XSHE,91.28,600,S
2616,20161121,13:12:21,300559,XSHE,91.28,500,S
2617,20161121,13:12:24,300559,XSHE,91.29,800,B
2618,20161121,13:12:27,300559,XSHE,91.29,200,S
2619,20161121,13:12:30,300559,XSHE,91.28,1000,S
2620,20161121,13:12:33,300559,XSHE,91.28,600,S
2622,20161121,13:12:39,300559,XSHE,91.29,1000,B
2624,20161121,13:12:45,300559,XSHE,91.29,800,S
2625,20161121,13:12:48,300559,XSHE,91.3,500,B
2628,20161121,13:12:57,300559,XSHE,91.3,1000,B
2629,20161121,13:13:00,300559,XSHE,91.3,100,B
2630,20161121,13:13:03,300559,XSHE,91.28,300,S
2632,20161121,13:13:09,300559,XSHE,91.27,600,S
2633,20161121,13:13:12,300559,XSHE,91.28,900,B
2636,20161121,13:13:24,300559,XSHE,91.29,200,B
2637,20161121,13:13:27,300559,XSHE,91.3,1300,B
2639,20161121,13:13:33,300559,XSHE,91.29,300,S
2640,20161121,13:13:36,300559,XSHE,91.29,1000,S
2641,20161121,13:13:39,300559,XSHE,91.28,3400,S
2642,20161121,13:13:42,300559,XSHE,91.3,500,B
2643,20161121,13:13:45,300559,XSHE,91.29,800,S
2644,20161121,13:13:48,300559,XSHE,91.28,300,S
2645,20161121,13:13:51,300559,XSHE,91.29,1500,B
2646,20161121,13:13:54,300559,XSHE,91.28,100,S
2648,20161121,13:14:00,300559,XSHE,91.29,300,B
2650,20161121,13:14:06,300559,XSHE,91.29,300,B
2651,20161121,13:14:09,300559,XSHE,91.28,1000,S
2653,20161121,13:14:15,300559,XSHE,91.28,700,S
2654,20161121,13:14:18,300559,XSHE,91.28,500,S
2655,20161121,13:14:21,300559,XSHE,91.28,2000,S
2656,20161121,13:14:24,300559,XSHE,91.28,300,S
2657,20161121,13:14:27,300559,XSHE,91.28,500,S
2658,20161121,13:14:30,300559,XSHE,91.28,1000,S
2659,20161121,13:14:33,300559,XSHE,91.28,200,S
2660,20161121,13:14:36,300559,XSHE,91.28,500,S
2661,20161121,13:14:39,300559,XSHE,91.29,200,B
2662,20161121,13:14:42,300559,XSHE,91.28,400,S
2663,20161121,13:14:45,300559,XSHE,91.29,200,B
2664,20161121,13:14:54,300559,XSHE,91.27,500,S
2665,20161121,13:14:57,300559,XSHE,91.28,1000,B
2667,20161121,13:15:03,300559,XSHE,91.29,1200,B
2668,20161121,13:15:06,300559,XSHE,91.28,100,S
2669,20161121,13:15:09,300559,XSHE,91.28,400,S
2672,20161121,13:15:18,300559,XSHE,91.27,200,S
2673,20161121,13:15:21,300559,XSHE,91.27,400,B
2674,20161121,13:15:24,300559,XSHE,91.29,200,B
2677,20161121,13:15:33,300559,XSHE,91.28,800,S
2678,20161121,13:15:36,300559,XSHE,91.26,500,S
2679,20161121,13:15:39,300559,XSHE,91.27,3900,B
2682,20161121,13:15:48,300559,XSHE,91.27,500,S
2683,20161121,13:15:51,300559,XSHE,91.28,100,B
2684,20161121,13:15:54,300559,XSHE,91.28,100,B
2685,20161121,13:15:57,300559,XSHE,91.27,1100,S
2686,20161121,13:16:00,300559,XSHE,91.27,300,S
2688,20161121,13:16:06,300559,XSHE,91.28,1000,B
2690,20161121,13:16:12,300559,XSHE,91.27,1100,S
2692,20161121,13:16:18,300559,XSHE,91.27,2500,B
2694,20161121,13:16:24,300559,XSHE,91.27,700,B
2699,20161121,13:16:39,300559,XSHE,91.26,500,S
2700,20161121,13:16:42,300559,XSHE,91.27,700,B
2701,20161121,13:16:45,300559,XSHE,91.27,1300,S
2702,20161121,13:16:48,300559,XSHE,91.26,800,S
2703,20161121,13:16:51,300559,XSHE,91.26,100,B
2704,20161121,13:16:54,300559,XSHE,91.28,1500,B
2706,20161121,13:17:00,300559,XSHE,91.26,1100,S
2707,20161121,13:17:03,300559,XSHE,91.27,600,B
2708,20161121,13:17:06,300559,XSHE,91.26,500,S
2709,20161121,13:17:09,300559,XSHE,91.26,500,S
2710,20161121,13:17:12,300559,XSHE,91.26,1000,S
2711,20161121,13:17:15,300559,XSHE,91.27,600,B
2713,20161121,13:17:21,300559,XSHE,91.27,1900,S
2714,20161121,13:17:24,300559,XSHE,91.28,500,B
2715,20161121,13:17:27,300559,XSHE,91.27,1200,S
2717,20161121,13:17:33,300559,XSHE,91.27,500,S
2718,20161121,13:17:36,300559,XSHE,91.27,900,S
2719,20161121,13:17:39,300559,XSHE,91.27,1000,S
2720,20161121,13:17:42,300559,XSHE,91.28,1300,B
2722,20161121,13:17:48,300559,XSHE,91.27,600,S
2725,20161121,13:17:57,300559,XSHE,91.27,100,B
2726,20161121,13:18:00,300559,XSHE,91.26,200,S
2727,20161121,13:18:03,300559,XSHE,91.27,400,B
2728,20161121,13:18:06,300559,XSHE,91.26,200,S
2729,20161121,13:18:09,300559,XSHE,91.27,1600,B
2730,20161121,13:18:12,300559,XSHE,91.28,2300,B
2733,20161121,13:18:21,300559,XSHE,91.26,500,S
2734,20161121,13:18:24,300559,XSHE,91.27,200,B
2736,20161121,13:18:30,300559,XSHE,91.27,300,B
2737,20161121,13:18:33,300559,XSHE,91.26,500,S
2738,20161121,13:18:36,300559,XSHE,91.27,800,B
2739,20161121,13:18:39,300559,XSHE,91.26,900,S
2741,20161121,13:18:45,300559,XSHE,91.27,600,B
2744,20161121,13:18:54,300559,XSHE,91.27,700,S
2745,20161121,13:18:57,300559,XSHE,91.27,1000,S
2746,20161121,13:19:00,300559,XSHE,91.27,600,S
2747,20161121,13:19:03,300559,XSHE,91.26,500,S
2748,20161121,13:19:06,300559,XSHE,91.27,100,B
2750,20161121,13:19:12,300559,XSHE,91.27,200,B
2751,20161121,13:19:15,300559,XSHE,91.27,1400,S
2752,20161121,13:19:18,300559,XSHE,91.27,1800,S
2754,20161121,13:19:24,300559,XSHE,91.27,200,S
2755,20161121,13:19:27,300559,XSHE,91.27,800,S
2756,20161121,13:19:30,300559,XSHE,91.28,1400,B
2757,20161121,13:19:33,300559,XSHE,91.27,500,S
2759,20161121,13:19:39,300559,XSHE,91.27,1200,S
2760,20161121,13:19:42,300559,XSHE,91.27,500,S
2761,20161121,13:19:45,300559,XSHE,91.28,300,B
2762,20161121,13:19:48,300559,XSHE,91.28,600,B
2763,20161121,13:19:51,300559,XSHE,91.27,700,S
2764,20161121,13:19:54,300559,XSHE,91.28,3100,B
2765,20161121,13:20:00,300559,XSHE,91.27,800,S
2767,20161121,13:20:09,300559,XSHE,91.27,100,B
2768,20161121,13:20:12,300559,XSHE,91.27,600,B
2769,20161121,13:20:15,300559,XSHE,91.28,1300,B
2770,20161121,13:20:18,300559,XSHE,91.26,200,S
2772,20161121,13:20:24,300559,XSHE,91.27,500,B
2774,20161121,13:20:30,300559,XSHE,91.28,3039,B
2775,20161121,13:20:33,300559,XSHE,91.27,700,S
2777,20161121,13:20:39,300559,XSHE,91.27,500,S
2779,20161121,13:20:45,300559,XSHE,91.27,300,S
2780,20161121,13:20:48,300559,XSHE,91.27,500,S
2782,20161121,13:20:54,300559,XSHE,91.27,500,S
2783,20161121,13:20:57,300559,XSHE,91.27,900,S
2784,20161121,13:21:00,300559,XSHE,91.27,500,S
2785,20161121,13:21:03,300559,XSHE,91.28,800,B
2786,20161121,13:21:06,300559,XSHE,91.29,100,B
2787,20161121,13:21:09,300559,XSHE,91.27,100,S
2788,20161121,13:21:12,300559,XSHE,91.28,500,B
2790,20161121,13:21:18,300559,XSHE,91.28,200,S
2791,20161121,13:21:21,300559,XSHE,91.28,500,S
2792,20161121,13:21:24,300559,XSHE,91.29,200,B
2793,20161121,13:21:27,300559,XSHE,91.28,500,S
2796,20161121,13:21:36,300559,XSHE,91.27,8500,S
2797,20161121,13:21:39,300559,XSHE,91.28,100,B
2798,20161121,13:21:42,300559,XSHE,91.27,500,S
2799,20161121,13:21:45,300559,XSHE,91.28,100,B
2800,20161121,13:21:48,300559,XSHE,91.28,600,B
2801,20161121,13:21:51,300559,XSHE,91.28,1200,S
2803,20161121,13:21:57,300559,XSHE,91.28,500,S
2805,20161121,13:22:03,300559,XSHE,91.29,1271,B
2807,20161121,13:22:09,300559,XSHE,91.29,300,S
2809,20161121,13:22:15,300559,XSHE,91.29,800,S
2810,20161121,13:22:18,300559,XSHE,91.3,17428,B
2811,20161121,13:22:21,300559,XSHE,91.3,500,S
2812,20161121,13:22:24,300559,XSHE,91.32,2700,B
2814,20161121,13:22:33,300559,XSHE,91.33,800,B
2815,20161121,13:22:36,300559,XSHE,91.32,500,S
2816,20161121,13:22:39,300559,XSHE,91.32,700,S
2817,20161121,13:22:42,300559,XSHE,91.33,200,B
2818,20161121,13:22:45,300559,XSHE,91.35,1300,B
2819,20161121,13:22:48,300559,XSHE,91.35,100,B
2822,20161121,13:22:57,300559,XSHE,91.33,700,S
2823,20161121,13:23:03,300559,XSHE,91.36,700,B
2824,20161121,13:23:06,300559,XSHE,91.35,100,S
2825,20161121,13:23:09,300559,XSHE,91.34,600,S
2826,20161121,13:23:12,300559,XSHE,91.33,700,S
2827,20161121,13:23:15,300559,XSHE,91.36,200,B
2828,20161121,13:23:18,300559,XSHE,91.36,100,B
2829,20161121,13:23:21,300559,XSHE,91.35,1100,S
2830,20161121,13:23:24,300559,XSHE,91.36,100,B
2831,20161121,13:23:27,300559,XSHE,91.36,600,B
2832,20161121,13:23:30,300559,XSHE,91.36,900,B
2833,20161121,13:23:33,300559,XSHE,91.4,1900,B
2835,20161121,13:23:39,300559,XSHE,91.36,500,S
2836,20161121,13:23:42,300559,XSHE,91.38,1100,B
2837,20161121,13:23:45,300559,XSHE,91.4,800,B
2838,20161121,13:23:48,300559,XSHE,91.4,1700,S
2839,20161121,13:23:51,300559,XSHE,91.4,500,S
2840,20161121,13:23:54,300559,XSHE,91.41,200,B
2841,20161121,13:23:57,300559,XSHE,91.42,1100,B
2842,20161121,13:24:00,300559,XSHE,91.41,200,S
2843,20161121,13:24:03,300559,XSHE,91.42,200,B
2845,20161121,13:24:09,300559,XSHE,91.45,1700,B
2846,20161121,13:24:12,300559,XSHE,91.45,100,B
2847,20161121,13:24:15,300559,XSHE,91.45,2200,S
2848,20161121,13:24:18,300559,XSHE,91.45,500,S
2849,20161121,13:24:21,300559,XSHE,91.45,1000,S
2850,20161121,13:24:24,300559,XSHE,91.46,400,B
2851,20161121,13:24:27,300559,XSHE,91.45,2200,S
2852,20161121,13:24:30,300559,XSHE,91.46,400,B
2854,20161121,13:24:36,300559,XSHE,91.47,300,B
2856,20161121,13:24:42,300559,XSHE,91.48,800,B
2857,20161121,13:24:45,300559,XSHE,91.48,300,B
2858,20161121,13:24:48,300559,XSHE,91.47,100,S
2859,20161121,13:24:51,300559,XSHE,91.48,200,B
2860,20161121,13:24:54,300559,XSHE,91.48,2000,S
2861,20161121,13:24:57,300559,XSHE,91.5,4300,B
2862,20161121,13:25:00,300559,XSHE,91.48,100,S
2863,20161121,13:25:03,300559,XSHE,91.49,600,B
2864,20161121,13:25:06,300559,XSHE,91.5,1100,B
2865,20161121,13:25:09,300559,XSHE,91.49,3900,S
2866,20161121,13:25:12,300559,XSHE,91.49,1600,S
2867,20161121,13:25:15,300559,XSHE,91.5,900,B
2868,20161121,13:25:18,300559,XSHE,91.5,5500,B
2869,20161121,13:25:21,300559,XSHE,91.49,400,S
2870,20161121,13:25:24,300559,XSHE,91.53,2800,B
2871,20161121,13:25:27,300559,XSHE,91.5,1100,S
2872,20161121,13:25:30,300559,XSHE,91.5,300,S
2873,20161121,13:25:33,300559,XSHE,91.5,1800,S
2874,20161121,13:25:36,300559,XSHE,91.56,1500,B
2875,20161121,13:25:39,300559,XSHE,91.57,100,B
2876,20161121,13:25:42,300559,XSHE,91.56,500,S
2877,20161121,13:25:45,300559,XSHE,91.56,1300,S
2878,20161121,13:25:48,300559,XSHE,91.58,900,B
2880,20161121,13:25:54,300559,XSHE,91.58,1600,S
2881,20161121,13:25:57,300559,XSHE,91.6,600,B
2882,20161121,13:26:00,300559,XSHE,91.6,2000,S
